crack_coverage_percent,skeleton_length_pixels,maximum_width_pixels,branch_density
0.02225107288398428,0.01836524573702918,0.3923409048244791,0.0
0.23588541478836836,0.26956673591227753,0.26661347850572553,0.0766623923795567
0.2313774988880474,0.25403194999763523,0.3753989112070584,0.04051413567808512
0.013860338754853523,0.014086812894963748,0.24403979725924535,0.32417414666910915
0.17672953706708983,0.09965910785943748,0.38666228646517736,0.0
0.2645413345835287,0.19096144680882027,0.27778299230336023,0.0
0.4086792407467513,0.28071758341306885,0.3604749389900507,0.0738230445136472
0.10886075949367088,0.2541156268304307,0.23817345597897502,0.08099774073395616
0.15475494969165857,0.24869118519138345,0.257227332457293,0.04130793185565122
0.15717600105785762,0.16168546969989123,0.3600525624178712,0.06106124442816145
0.14951615036003224,0.19054670076800778,0.208137788623991,0.0
0.008183971053169366,0.027125846318401262,0.0657030223390276,0.0
0.18184331686441393,0.2268515318317586,0.314952130655153,0.044971606521340905
0.07325663865748254,0.12107673893191981,0.1574995306926976,0.0
0.06018248043564499,0.08523758763329173,0.35108879294161816,0.10536117726079258
0.0647721398776251,0.10793583805986168,0.16707339966209875,0.08670696708798926
0.13324678134804718,0.19428669138165003,0.17631875351980475,0.3107406728949136
0.011295034079844207,0.016484336060712996,0.11643514173080532,0.0
0.05027949078581991,0.11356765271931517,0.15768725361366623,0.0
0.017481096805991324,0.03284497593381526,0.16876290595081658,0.0
0.4678134804717083,0.27013428312602095,0.4767223577998873,0.0765097392684863
0.00406313486482263,0.02667108092277356,0.1481603153745072,0.0
0.3888420065635255,0.24963345909112405,0.3657311807771729,0.04115527874458082
0.044946926803466895,0.06958274365420367,0.1518209123333959,0.0
0.2750910599011865,0.2752640367887014,0.34541017458231654,0.07519692251328082
0.1208914854484475,0.2534025546900865,0.3079125211188286,0.0
0.28720593361943575,0.23906834941990127,0.6430448657781115,0.042834462966355256
0.15777946073304724,0.14839540577806723,0.4805706776797447,0.06588508273798621
0.17196196521091037,0.34063019569464503,0.16876290595081658,0.27706539659278256
0.13955065094305602,0.3938559375989114,0.31518678430636377,0.24143616046895036
0.103319028213543,0.27716677520400773,0.10132344659282898,0.11207791414789034
0.28364768533544904,0.6975155256906067,0.17247043363994743,0.2166758258533309
0.17045932657747004,0.388897175724987,0.142622489205932,0.271539353972034
0.014382054888384002,0.05647458589063074,0.061901633189412414,0.28979666605605425
0.07894502746823422,0.24361236525301327,0.10320067580251548,0.08420345606643465
0.18048733576159737,0.3610509810199114,0.12765158625868217,0.23310130060450635
0.01724067462464087,0.17018412541338174,0.013140604467805517,0.0
0.016156370586750332,0.03102591435130445,0.11643514173080532,0.0
